date,open,high,low,close,close_proxy_raw,daily_return,holding_count,valid_member_count,valid_member_ratio
2010-01-04,1000.0,1000.0,1000.0,1000.0,1000.0,,0,0,0.0
2010-01-05,1000.2201264250006,1020.5247224706459,982.7390055920587,1010.5906438252296,1011.2925573924763,0.010590643825229673,400,333,0.8325
2010-01-06,1009.4195123952275,1029.2734089980843,995.0597239283775,1006.9881364892188,1007.5547117657185,-0.00356475429296943,400,331,0.8275
2010-01-07,1004.8212375850363,1020.940581138347,975.4178721037745,987.1852187010668,987.3950172887855,-0.019665492641445903,400,331,0.8275
2010-01-08,982.5470772238054,1005.312821427279,967.2242343151328,998.0057502920498,997.899339160802,0.010960994336220553,400,330,0.825
2010-01-11,1001.3292895427965,1024.5853382703247,981.3631634822883,1007.3607238734533,1007.7462693271559,0.009373667014108689,400,324,0.81
2010-01-12,1006.5192143617545,1038.1045239389239,995.6894636704292,1028.9627781487525,1029.4829884908247,0.021444209371431544,400,328,0.82
2010-01-13,1009.2799414662676,1043.3018316943696,997.73193391633,1021.0779781423864,1021.712136163637,-0.007662862227681311,400,328,0.82
2010-01-14,1023.6093582628056,1058.3668953260888,1015.5382064153075,1048.5973730007554,1049.1753410845242,0.026951315616887683,400,323,0.8075
2010-01-15,1050.2225311619752,1072.8706612996934,1036.1299745647082,1057.2410962949075,1057.587002051667,0.008243128885032869,400,324,0.81
2010-01-18,1057.0676256825966,1083.9814895092536,1044.929396290882,1073.8052405428818,1073.9881879987431,0.015667329151338505,400,326,0.815
2010-01-19,1074.9535598301643,1092.8719519842907,1053.3898634311831,1073.9258295518086,1074.3804475675263,0.00011230063364742193,400,327,0.8175
2010-01-20,1073.7508004194683,1089.2738501194733,1022.5734375726963,1034.178552039642,1034.8660279597364,-0.037011194272843495,400,327,0.8175
2010-01-21,1034.4350332519666,1060.1750292641595,1019.2253126182726,1044.2987360063994,1044.1288259595656,0.009785722152908738,400,328,0.82
2010-01-22,1033.590066071404,1046.784877908141,988.78274123972,1014.4421124893622,1013.2544783514716,-0.028590117451654407,400,329,0.8225
2010-01-25,1006.8688052982071,1028.287564096731,989.0475033669723,1001.594999882886,1000.9045112509127,-0.01266421459471001,400,330,0.825
2010-01-26,1001.5640486559495,1014.1887691031192,947.4712185277042,961.750699772878,961.5492427517979,-0.03978084965946005,400,329,0.8225
2010-01-27,960.0764904085235,979.096574982744,937.451143159696,953.6972421342298,954.0572846111995,-0.008373747625606165,400,329,0.8225
2010-01-28,952.8719014909412,975.0250671712082,940.6008945404495,964.7902457769198,965.789103408433,0.011631577771857193,400,327,0.8175
2010-01-29,959.3474006633481,991.6090442950243,950.4596214701652,973.9913458836508,975.5834876750636,0.009536891720253182,400,325,0.8125
2010-02-01,969.295536127047,985.3195203248038,936.8278423607393,958.6364236318748,960.5319606739497,-0.015764947313618327,400,327,0.8175
2010-02-02,961.3595844077132,983.2789919367414,945.3481332573944,955.8334878701672,957.4933803512378,-0.0029238778045678204,400,327,0.8175
2010-02-03,957.5638632387564,980.8989992889835,920.265650959537,972.751633845221,973.6177747661848,0.017699888306645928,400,327,0.8175
2010-02-04,966.9523596538797,998.6502766882962,953.983720097559,984.0716004708072,985.213331040689,0.011637057427330344,400,327,0.8175
2010-02-05,964.7641085605264,993.1377359181093,945.2560410261898,968.3334840977468,969.1470096766807,-0.01599285698879105,400,326,0.815
2010-02-08,965.7641629084962,987.6812666984393,952.9351033920527,971.9709087752832,972.4928885328942,0.003756376018459795,400,325,0.8125
2010-02-09,969.0274918333654,987.8411620559631,955.1737576805912,972.1058332920768,973.0062544952104,0.0001388153859085417,400,324,0.81
2010-02-10,977.0340142224827,994.4084965069602,965.5175661198086,985.6819145158468,986.5311288066293,0.013965641146081786,400,328,0.82
2010-02-11,985.9646818772536,999.2466293608677,972.5213515933083,982.0868917237063,982.3202827975689,-0.003647244348503831,400,326,0.815
2010-02-12,984.3814233707775,1000.8902909359838,976.4330209007724,993.3886295779466,993.8533062124243,0.011507879750236816,400,329,0.8225
2010-02-22,992.3152994674057,1013.3950632474363,981.1947756351701,998.0512183233708,998.433532442738,0.004693620005903565,400,328,0.82
2010-02-23,997.7368487673994,1018.3282620557521,977.7091079201889,1010.3629633025574,1010.1420329317517,0.012335784730436172,400,329,0.8225
2010-02-24,1005.6775636661544,1040.9827702365385,996.5939596109466,1034.2901175596137,1034.9536226234836,0.023681741241628584,400,330,0.825
2010-02-25,1035.9084844799481,1062.7673987619344,1027.1203330508351,1051.2298600343993,1052.0885024109364,0.016378134323428162,400,324,0.81
2010-02-26,1049.2658982247249,1073.0996550070113,1037.4090180956027,1056.7064309007928,1057.5830619316325,0.005209679704317294,400,320,0.8
2010-03-01,1057.9858882037531,1086.5135067817866,1048.2325372515024,1074.7629735291794,1075.6060885417617,0.017087567653954805,400,328,0.82
2010-03-02,1075.3921612823478,1094.8916092600978,1057.1515599593592,1078.041309689717,1079.0811018406116,0.0030502875901770032,400,317,0.7925
2010-03-03,1076.3352138512582,1103.2189607801702,1063.287516160215,1091.5280815086487,1093.528685263495,0.012510440646113397,400,322,0.805
2010-03-04,1092.3770516169698,1109.7030759579688,1040.6084743846263,1050.310652106058,1052.2312741847109,-0.03776121760021278,400,322,0.805
2010-03-05,1050.6536532300815,1073.3928403162502,1035.5226478938696,1056.4165077440182,1057.9777080992587,0.005813380665726786,400,321,0.8025
2010-03-08,1057.9407796676637,1083.6137445183872,1049.0061805359608,1071.5378155951355,1073.613164085254,0.014313774671515622,400,324,0.81
2010-03-09,1070.8845960065235,1088.8303448761194,1052.125626658643,1073.544933268107,1075.5581311640312,0.0018731188426202028,400,326,0.815
2010-03-10,1071.0542248037113,1088.349483296494,1047.6648955709109,1064.6281301628817,1068.0143088308846,-0.008305943075973987,400,321,0.8025
2010-03-11,1062.1524942905203,1082.558825434466,1042.379683481174,1065.1856340734878,1069.1771495949938,0.0005236606988026082,400,325,0.8125
2010-03-12,1065.0442380407358,1081.977109916525,1041.391385774293,1050.587289291267,1053.887309232813,-0.013704977156323128,400,321,0.8025
2010-03-15,1048.3119348373414,1063.7481676005884,1025.9126023025208,1043.5727495049143,1046.6822849309758,-0.006676779604943506,400,319,0.7975
2010-03-16,1043.573450269331,1065.5231216870252,1031.1158079179816,1056.6147361969302,1059.6213933142978,0.012497438916647674,400,325,0.8125
2010-03-17,1057.582614274497,1089.5789322594255,1049.8876635269355,1083.1871877308404,1086.8010179223634,0.025148666418899568,400,319,0.7975
2010-03-18,1084.3870773320643,1106.1222708708167,1072.5063048780976,1089.976792361676,1094.2289424448124,0.006268172950844253,400,315,0.7875
2010-03-19,1089.7316521005198,1111.3407283287934,1077.3109381508395,1099.829734506927,1104.209298016492,0.00903958892913903,400,319,0.7975
2010-03-22,1099.7828329664649,1124.176228603217,1087.1647853040201,1111.2109396880903,1116.2367017053627,0.010348151922138893,400,316,0.79
2010-03-23,1111.3565692947097,1127.2161360077453,1091.0967938400543,1106.0399672961453,1111.0950155934245,-0.004653457059553889,400,319,0.7975
